date,start_balance,daily_dd_base,min_equity_allowed,lowest_equity,max_daily_dd_pct
2023-11-11,90552.95000000006,90552.95000000006,86025.30250000005,90344.6703668732,0.0
2023-11-12,91136.23000000005,91136.23000000005,86579.41850000004,90749.19035216152,0.42468253057926264
2023-11-13,91136.23000000005,91136.23000000005,86579.41850000004,90746.96620657328,0.4271229931573528
2023-11-14,91136.23000000005,91136.23000000005,86579.41850000004,89005.24163044828,2.3382450311492775
2023-11-15,89307.94000000006,89307.94000000006,84842.54300000005,88941.29125986577,0.41054439295575396
2023-11-16,89097.94000000006,89191.59957555117,84732.0195967736,88914.24517494657,0.31096471183887897
2023-11-17,88909.15000000007,88963.05044065289,84514.89791862025,88540.5675515677,0.4748970353338219
2023-11-18,88516.74000000006,88619.43271378637,84188.46107809705,88594.15827024,0.028520204623738662
2023-11-19,88516.74000000006,88619.43271378637,84188.46107809705,88541.44513500616,0.08800279621749746
2023-11-20,88516.74000000006,88623.16205862441,84192.00395569319,88574.35997946751,0.05506695769286254
2023-11-21,88516.74000000006,88615.56442233111,84184.78620121455,88536.16354549263,0.08960150212446433
2023-11-22,88723.74000000006,88723.74000000006,84287.55300000006,88534.1148450188,0.2137253850900092
2023-11-23,88723.74000000006,88723.74000000006,84287.55300000006,88497.75041160849,0.2547115218447442
2023-11-24,88723.74000000006,88723.74000000006,84287.55300000006,88440.89897345996,0.3187884398697612
2023-11-25,88723.74000000006,88723.74000000006,84287.55300000006,88469.83686765267,0.0
2023-11-26,89887.49000000006,89887.49000000006,85393.11550000006,89611.30724999987,0.3072538236413056
2023-11-27,89887.49000000006,89887.49000000006,85393.11550000006,89596.45417156468,0.32377790105762866
2023-11-28,89887.49000000006,89887.49000000006,85393.11550000006,89144.68533246849,0.826371575768297
2023-11-29,89496.67000000006,89496.67000000006,85021.83650000005,89134.44183009939,0.4047392711937444
2023-11-30,89496.67000000006,89496.67000000006,85021.83650000005,89296.28916753124,0.22389752877823746
2023-12-01,89496.67000000006,89496.67000000006,85021.83650000005,89327.01967463855,0.1895604890791
2023-12-02,89496.67000000006,89496.67000000006,85021.83650000005,89404.35811752529,0.10314560583624535
2023-12-03,89496.67000000006,89496.67000000006,85021.83650000005,89395.39505295231,0.11316057574850867
2023-12-04,89496.67000000006,89496.67000000006,85021.83650000005,89307.55702013725,0.2113072808885624
2023-12-05,89496.67000000006,89496.67000000006,85021.83650000005,89486.81831159657,0.0
2023-12-06,90556.55000000006,90556.55000000006,86028.72250000005,90535.43045899057,0.0
2023-12-07,91616.61000000006,91689.21850566786,87104.75758038447,91560.91863849484,0.1399290661039777
2023-12-08,91616.61000000006,91616.61000000006,87035.77950000005,90724.9237395639,0.9732801294832363
2023-12-09,90830.04000000005,90830.04000000005,86288.53800000004,90752.58119596048,0.08527883951121851
2023-12-10,90830.04000000005,90830.04000000005,86288.53800000004,90746.43509453902,0.09204543503562684
2023-12-11,90830.04000000005,90830.04000000005,86288.53800000004,90641.95137037415,0.20707755895064853
2023-12-12,90830.04000000005,90830.04000000005,86288.53800000004,90794.57955567382,0.0
2023-12-13,91406.40000000005,91460.05802628501,86887.05512497076,91409.60877711717,0.055159870064089095
2023-12-14,91406.40000000005,91474.39892960175,86900.67898312166,91474.39892960175,0.0
2023-12-15,94576.89000000006,94576.89000000006,89848.04550000005,94394.6913842364,0.19264602141565074
2023-12-16,94576.89000000006,94576.89000000006,89848.04550000005,94507.882085415,0.07296488030539103
2023-12-17,94576.89000000006,94576.89000000006,89848.04550000005,94507.882085415,0.07296488030539103
2023-12-18,94576.89000000006,94576.89000000006,89848.04550000005,94503.01642178968,0.07810954474224709
2023-12-19,94576.89000000006,94683.04597592668,89948.89367713034,94577.28181396567,0.11170337928069862
2023-12-20,94576.89000000006,94739.64132651598,90002.65926019018,94716.59344618549,0.024327599310887515
2023-12-21,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-22,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-23,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-24,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-25,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-26,94783.89000000006,94783.89000000006,90044.69550000005,94783.89000000006,0.0
2023-12-27,95366.67000000006,95366.67000000006,90598.33650000005,95366.67000000006,0.0
2023-12-28,95366.67000000006,95366.67000000006,90598.33650000005,95366.67000000006,0.0
2023-12-29,95949.96000000005,95949.96000000005,91152.46200000004,95949.96000000005,0.0
2023-12-30,96532.85000000005,96532.85000000005,91706.20750000005,96532.85000000005,0.0
2023-12-31,96532.85000000005,96532.85000000005,91706.20750000005,96532.85000000005,0.0
2024-01-01,96532.85000000005,96532.85000000005,91706.20750000005,96532.85000000005,0.0
2024-01-02,96532.85000000005,96532.85000000005,91706.20750000005,96532.85000000005,0.0
2024-01-03,96532.85000000005,96532.85000000005,91706.20750000005,96532.85000000005,0.0
2024-01-04,97115.12000000005,97115.12000000005,92259.36400000005,96723.07000000005,0.4036961494770358
2024-01-05,96723.07000000005,96723.07000000005,91886.91650000005,96723.07000000005,0.0
2024-01-06,96914.24000000006,96914.24000000006,92068.52800000005,96914.24000000006,0.0
2024-01-07,96914.24000000006,96914.24000000006,92068.52800000005,96914.24000000006,0.0
2024-01-08,96914.24000000006,96914.24000000006,92068.52800000005,96914.24000000006,0.0
2024-01-09,96914.24000000006,96914.24000000006,92068.52800000005,96914.24000000006,0.0
2024-01-10,99210.82000000007,99210.82000000007,94250.27900000005,99210.82000000007,0.0
2024-01-11,99210.82000000007,99210.82000000007,94250.27900000005,99210.82000000007,0.0
2024-01-12,99210.82000000007,99210.82000000007,94250.27900000005,99210.82000000007,0.0
2024-01-13,100271.84000000007,100271.84000000007,95258.24800000007,100271.84000000007,0.0
2024-01-14,100271.84000000007,100271.84000000007,95258.24800000007,99880.64000000007,0.39013944493289127
2024-01-15,99880.64000000007,99880.64000000007,94886.60800000007,99880.64000000007,0.0
2024-01-16,99880.64000000007,99880.64000000007,94886.60800000007,99880.64000000007,0.0
2024-01-17,99880.64000000007,99880.64000000007,94886.60800000007,99115.80000000008,0.7657540039791455
2024-01-18,99115.80000000008,99115.80000000008,94160.01000000007,98724.24000000008,0.3950530591489928
2024-01-19,98724.24000000008,98724.24000000008,93788.02800000006,98724.24000000008,0.0
2024-01-20,98724.24000000008,98724.24000000008,93788.02800000006,98724.24000000008,0.0
2024-01-21,98724.24000000008,98724.24000000008,93788.02800000006,98724.24000000008,0.0
2024-01-22,98724.24000000008,98724.24000000008,93788.02800000006,98724.24000000008,0.0
2024-01-23,99388.04000000008,99388.04000000008,94418.63800000008,99388.04000000008,0.0
2024-01-24,100448.32000000008,100448.32000000008,95425.90400000007,100448.32000000008,0.0
2024-01-25,100448.32000000008,100448.32000000008,95425.90400000007,100448.32000000008,0.0
2024-01-26,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-01-27,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-01-28,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-01-29,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-01-30,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-01-31,102564.76000000008,102564.76000000008,97436.52200000007,102564.76000000008,0.0
2024-02-01,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-02,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-03,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-04,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-05,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-06,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-07,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-08,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-09,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-10,103140.84000000008,103140.84000000008,97983.79800000007,103140.84000000008,0.0
2024-02-11,104200.09000000008,104200.09000000008,98990.08550000007,104200.09000000008,0.0
2024-02-12,104200.09000000008,104200.09000000008,98990.08550000007,104200.09000000008,0.0
2024-02-13,104200.09000000008,104200.09000000008,98990.08550000007,103430.43000000008,0.7386365981065879
2024-02-14,103430.43000000008,103430.43000000008,98258.90850000008,103430.43000000008,0.0
2024-02-15,103430.43000000008,103430.43000000008,98258.90850000008,103430.43000000008,0.0
2024-02-16,103430.43000000008,103430.43000000008,98258.90850000008,103430.43000000008,0.0
2024-02-17,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-18,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-19,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-20,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-21,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-22,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-23,104675.70000000007,104675.70000000007,99441.91500000007,104675.70000000007,0.0
2024-02-24,105258.45000000007,105258.45000000007,99995.52750000005,105258.45000000007,0.0
2024-02-25,105258.45000000007,105258.45000000007,99995.52750000005,105258.45000000007,0.0
2024-02-26,105258.45000000007,105258.45000000007,99995.52750000005,105258.45000000007,0.0
2024-02-27,105838.04000000007,105838.04000000007,100546.13800000006,105838.04000000007,0.0
2024-02-28,105838.04000000007,105838.04000000007,100546.13800000006,105838.04000000007,0.0
2024-02-29,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-01,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-02,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-03,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-04,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-05,107073.42000000007,107073.42000000007,101719.74900000007,107073.42000000007,0.0
2024-03-06,109289.42000000007,109289.42000000007,103824.94900000007,109289.42000000007,0.0
2024-03-07,109289.42000000007,109289.42000000007,103824.94900000007,109289.42000000007,0.0
2024-03-08,111410.61000000007,111410.61000000007,105840.07950000007,111410.61000000007,0.0
2024-03-09,111410.61000000007,111410.61000000007,105840.07950000007,111410.61000000007,0.0
2024-03-10,111410.61000000007,111410.61000000007,105840.07950000007,111391.6994452655,0.016973746696627892
2024-03-11,111410.61000000007,111527.70202880382,105951.31692736362,111509.43322194557,0.016380510425590907
2024-03-12,111993.38000000008,111993.38000000008,106393.71100000007,110459.1359306542,1.3699417495443718
2024-03-13,111993.38000000008,111993.38000000008,106393.71100000007,110370.51953147192,1.4490682114676416
2024-03-14,112200.38000000008,112200.38000000008,106590.36100000006,110284.9743738163,1.7071293574797
2024-03-15,112407.38000000008,112829.75753415993,107188.26965745192,111949.44778088112,0.7802106221953808
2024-03-16,113442.38000000006,113620.19957450892,107939.18959578348,113412.7958123106,0.18254127608913434
2024-03-17,113442.38000000006,113620.19957450892,107939.18959578348,112195.16051674268,1.254212774755555
2024-03-18,112696.50000000006,112922.23611838157,107276.12431246249,111964.37569182471,0.848247838054401
2024-03-19,112273.50000000004,112374.97299431419,106756.22434459848,112374.97299431419,0.0
2024-03-20,117003.53000000009,117003.53000000009,111153.35350000007,115896.37891542805,0.946254428880934
2024-03-21,117647.96000000011,117647.96000000011,111765.56200000009,116082.16746915283,1.330913456423108
2024-03-22,117014.96000000011,117014.96000000011,111164.2120000001,116131.62340414489,0.7548920205204668
2024-03-23,117011.9600000001,117011.9600000001,111161.36200000008,116342.01172490157,0.5725468363221319
2024-03-24,117011.9600000001,117011.9600000001,111161.36200000008,116342.01172490157,0.5725468363221319
2024-03-25,117011.9600000001,117011.9600000001,111161.36200000008,116194.63977868797,0.6984928902243199
2024-03-26,117011.9600000001,117011.9600000001,111161.36200000008,115969.21147026097,0.8911469645830428
2024-03-27,117011.9600000001,117011.9600000001,111161.36200000008,115770.19542628979,1.0612287613251674
2024-03-28,116384.9600000001,116384.9600000001,110565.71200000009,115924.04203781046,0.3960288014788444
2024-03-29,116381.9600000001,116541.74154216297,110714.65446505482,116127.17329615606,0.3557251166157691
2024-03-30,116381.9600000001,116381.9600000001,110562.86200000008,116238.57998450108,0.12319780101573873
2024-03-31,116381.9600000001,116381.9600000001,110562.86200000008,116238.57998450108,0.12319780101573873
2024-04-01,116381.9600000001,116585.12789752182,110755.87150264572,116366.49505143112,0.18753064823402968
2024-04-02,116588.9600000001,116588.9600000001,110759.51200000009,115653.44408198226,0.8024052346104038
2024-04-03,117647.8200000001,117647.8200000001,111765.42900000009,116056.73958877612,1.3524095994502658
2024-04-04,116837.6800000001,117119.89243792032,111263.8978160243,116987.0469648388,0.11342690837249818
2024-04-05,117665.68000000008,117665.68000000008,111782.39600000007,116842.34168941122,0.699726811240851
2024-04-06,118103.5300000001,118103.5300000001,112198.35350000008,117570.75345885375,0.4511097518815461
2024-04-07,118103.5300000001,118103.5300000001,112198.35350000008,117570.75345885375,0.4511097518815461
2024-04-08,118103.5300000001,118103.5300000001,112198.35350000008,116958.01502316534,0.9699244187153092
2024-04-09,117686.5300000001,117686.5300000001,111802.20350000009,116527.29785151221,0.9850168481370732
2024-04-10,117435.8200000001,117435.8200000001,111564.02900000008,116034.27590746076,1.1934553635673792
2024-04-11,118677.8200000001,118677.8200000001,112743.92900000009,117683.4786855162,0.8378493255807183
2024-04-12,119088.8200000001,119088.8200000001,113134.37900000009,117849.80596562928,1.040411714861914
2024-04-13,118532.7800000001,118532.7800000001,112606.14100000009,116345.39501846812,1.8453840208016572
2024-04-14,116615.7200000001,116615.7200000001,110784.9340000001,115954.37501846811,0.5671147779493111
2024-04-15,116845.7000000001,116845.7000000001,111003.4150000001,115747.51675209907,0.9398576480786479
2024-04-16,116508.0100000001,116690.15993914806,110855.65194219064,115477.53007145961,1.0391877672640204
2024-04-17,115929.4000000001,115929.4000000001,110132.93000000008,114387.63435755252,1.3299177278995409
2024-04-18,115182.62000000008,115182.62000000008,109423.48900000007,114399.68292052293,0.6797354318534797
2024-04-19,115389.62000000008,115478.61919456445,109704.68823483623,112045.89520118556,2.972605680013597
2024-04-20,112668.62000000008,112668.62000000008,107035.18900000007,112089.148811277,0.5143146234710962
2024-04-21,112668.62000000008,112668.62000000008,107035.18900000007,112089.148811277,0.5143146234710962
2024-04-22,112668.62000000008,112668.62000000008,107035.18900000007,110473.70603561087,1.948114714096268
2024-04-23,110997.62000000007,110997.62000000007,105447.73900000006,110402.88609835555,0.5358077962793419
2024-04-24,111204.62000000008,111204.62000000008,105644.38900000007,109714.39210116724,1.34007732667298
2024-04-25,110577.62000000008,110577.62000000008,105048.73900000007,109576.9689493472,0.9049308989042139
2024-04-26,110784.62000000008,110784.62000000008,105245.38900000007,108618.1677315182,1.9555532784982959
2024-04-27,110364.62000000008,110503.20183069694,104978.04173916209,110174.82279176098,0.29716699018285153
2024-04-28,110364.62000000008,110503.20183069694,104978.04173916209,110174.82279176098,0.29716699018285153
2024-04-29,111813.6200000001,111813.6200000001,106222.93900000009,109737.46300388232,1.8568015203494639
2024-04-30,111021.67000000011,111021.67000000011,105470.5865000001,110282.12549455333,0.6661262665629014
2024-05-01,115782.67000000009,116038.8363931107,110236.89457345517,114166.83143597316,1.6132572639695
2024-05-02,116060.0700000001,116060.0700000001,110257.06650000009,114363.17122442902,1.462086638041032
2024-05-03,115850.07000000011,115850.07000000011,110057.5665000001,111460.08913576738,3.78936401525931
2024-05-04,113348.07000000011,113348.07000000011,107680.6665000001,112327.20266756107,0.9006481825751768
2024-05-05,113348.07000000011,113348.07000000011,107680.6665000001,111674.40724186531,1.476569259745489
2024-05-06,113348.07000000011,113348.07000000011,107680.6665000001,112490.3701437906,0.5394632418310471
2024-05-07,114135.21000000011,114135.21000000011,108428.4495000001,113101.46965792228,0.9057155474439721
2024-05-08,113925.21000000011,114058.80960832357,108355.86912790738,113735.17826549323,0.2837407684173505
2024-05-09,114546.21000000011,114546.21000000011,108818.8995000001,114050.21290627992,0.4330104799802512
2024-05-10,114957.21000000011,114957.21000000011,109209.3495000001,113659.83575871127,1.1285714408768597
2024-05-11,114400.5300000001,114400.5300000001,108680.5035000001,113637.66021629999,0.6668411271347331
2024-05-12,114010.2600000001,114010.2600000001,108309.74700000009,113637.66021629999,0.32681250240119153
2024-05-13,114010.2600000001,114010.2600000001,108309.74700000009,113891.2035757408,0.0
2024-05-14,115929.7100000001,115929.7100000001,110133.22450000008,115549.90672572122,0.0
2024-05-15,116577.43000000007,116577.43000000007,110748.55850000006,115226.21152998088,1.159073819022418
2024-05-16,116367.43000000007,116367.43000000007,110549.05850000006,115064.11036754619,1.1200037952663149
2024-05-17,115950.43000000007,115950.43000000007,110152.90850000006,115582.28299352559,0.0
2024-05-18,117766.67000000007,117766.67000000007,111878.33650000006,117421.65614490835,0.29296392187341114
2024-05-19,117766.67000000007,117766.67000000007,111878.33650000006,117421.65614490835,0.29296392187341114
2024-05-20,117973.67000000007,117973.67000000007,112074.98650000006,117046.76883971646,0.7856847721051741
2024-05-21,117166.52000000008,117712.29171778493,111826.67713189567,117539.35059825673,0.14691848829417667
2024-05-22,117787.52000000009,117830.7500115027,111939.21251092757,117830.7500115027,0.0
2024-05-23,119011.52000000009,119376.78039743303,113407.94137756138,119376.78039743303,0.0
2024-05-24,121687.58000000009,122106.60692408463,116001.27657788039,121974.46578083232,0.10821784879703998
2024-05-25,121687.58000000009,122079.81993544177,115975.82893866969,122042.4567809344,0.030605512464821363
2024-05-26,121687.58000000009,122079.81993544177,115975.82893866969,121992.95333751109,0.071155575079173
2024-05-27,121687.58000000009,122030.34863923096,115928.83120726941,121898.23677432303,0.10826148280416938
2024-05-28,121687.58000000009,121931.21568810001,115834.654903695,121542.73249891702,0.31860847691106114
2024-05-29,121894.58000000009,122041.94986875175,115939.85237531415,121503.04025103596,0.44157735786371344
2024-05-30,123136.5800000001,123850.05238767061,117657.54976828708,122341.99005930097,1.2176517484620593
2024-05-31,123159.90000000011,123159.90000000011,117001.9050000001,122119.1760234358,0.8450185300282934
2024-06-01,123156.90000000011,123156.90000000011,116999.0550000001,122971.52915240686,0.15051600648705077
2024-06-02,123156.90000000011,123156.90000000011,116999.0550000001,122769.43833332884,0.31460816785033385
2024-06-03,123156.90000000011,123156.90000000011,116999.0550000001,121985.87028122942,0.9508437763297779
2024-06-04,123768.90000000011,123849.68265276372,117657.19852012553,122208.97989916646,1.3247532964596151
2024-06-05,122931.90000000011,122931.90000000011,116785.3050000001,122446.88604084734,0.3945387317309576
2024-06-06,123345.90000000011,123908.71432185822,117713.2786057653,123344.78436294584,0.4551172708059512
2024-06-07,124377.90000000013,124424.49458333915,118203.26985417219,122895.19837773482,1.2290957746909026
2024-06-08,123744.90000000014,123744.90000000014,117557.65500000013,122906.75846372594,0.677314003465352
2024-06-09,123744.90000000014,123744.90000000014,117557.65500000013,122906.75846372594,0.677314003465352
2024-06-10,123744.90000000014,123744.90000000014,117557.65500000013,122103.29075259666,1.3266075995079225
2024-06-11,123744.90000000014,123744.90000000014,117557.65500000013,121949.50730003072,1.4508821777458474
2024-06-12,123117.90000000013,123117.90000000013,116962.0050000001,122005.30212684257,0.9036849013486735
2024-06-13,124773.90000000013,124878.64161938602,118634.70953841672,123932.36140445677,0.7577598560155665
2024-06-14,125601.90000000014,125601.90000000014,119321.80500000012,123587.22464425043,1.6040166237530735
2024-06-15,124554.90000000014,124554.90000000014,118327.15500000013,123835.18962503372,0.5778258221606882
2024-06-16,124554.90000000014,124554.90000000014,118327.15500000013,123827.38743395558,0.5840898800806408
2024-06-17,124554.90000000014,124554.90000000014,118327.15500000013,122759.04561234378,1.441817534000157
2024-06-18,124554.90000000014,124554.90000000014,118327.15500000013,122433.36564135576,1.703292571102683
2024-06-19,124341.90000000014,124341.90000000014,118124.80500000012,123547.96064642753,0.6385131267678966
2024-06-20,124752.90000000014,124752.90000000014,118515.25500000012,123248.1501511676,1.2061842641193388
2024-06-21,123915.90000000013,123915.90000000013,117720.10500000011,123057.71515171281,0.6925542632441168
2024-06-22,124329.90000000011,124329.90000000011,118113.4050000001,123531.21874600385,0.6423887206506681
2024-06-23,124329.90000000011,124329.90000000011,118113.4050000001,123531.21874600385,0.6423887206506681
2024-06-24,124329.90000000011,124329.90000000011,118113.4050000001,123544.89861048711,0.6313858448474544
2024-06-25,124329.90000000011,124329.90000000011,118113.4050000001,123455.49188009126,0.7032967290320778
2024-06-26,124326.90000000011,124326.90000000011,118110.5550000001,123273.2973343716,0.8474454567985765
2024-06-27,123699.90000000011,123699.90000000011,117514.9050000001,123222.15525721687,0.3862127154373101
2024-06-28,124113.90000000011,124113.90000000011,117908.2050000001,123461.65266335239,0.5255231981653304
2024-06-29,124113.90000000011,124113.90000000011,117908.2050000001,123583.58523220089,0.42728072182021776
2024-06-30,124113.90000000011,124113.90000000011,117908.2050000001,123224.3033865529,0.7167582466163823
2024-07-01,123903.90000000011,123903.90000000011,117708.7050000001,123285.59431143725,0.4990203605882144
2024-07-02,124524.90000000008,124524.90000000008,118298.65500000007,123546.45029741454,0.7857462263254477
2024-07-03,124731.90000000008,124731.90000000008,118495.30500000007,123519.02681553688,0.9723841170247528
2024-07-04,125142.90000000008,125142.90000000008,118885.75500000008,123865.74555997344,1.0205568514287604
2024-07-05,124515.90000000008,124515.90000000008,118290.10500000007,123540.135072084,0.7836468498529767
2024-07-06,125136.90000000007,125136.90000000007,118880.05500000005,124701.66116281506,0.34781014807383753
2024-07-07,125136.90000000007,125136.90000000007,118880.05500000005,124499.79091518099,0.509129669041729
2024-07-08,125136.90000000007,125136.90000000007,118880.05500000005,124448.85166037001,0.5498364907793423
2024-07-09,124719.90000000007,124719.90000000007,118483.90500000006,124147.8638964571,0.4586566406347075
2024-07-10,125340.90000000007,125340.90000000007,119073.85500000005,124203.83576008765,0.9071773378940301
2024-07-11,127410.90000000007,127410.90000000007,121040.35500000005,126381.94470331742,0.8075881236869408
2024-07-12,127821.90000000008,127821.90000000008,121430.80500000007,126454.41784420735,1.0698340079381814
2024-07-13,128028.90000000008,128028.90000000008,121627.45500000007,127470.89869016205,0.43584011878414103
2024-07-14,128028.90000000008,128028.90000000008,121627.45500000007,126986.52080425853,0.8141749212416507
2024-07-15,128028.90000000008,128028.90000000008,121627.45500000007,126096.95733144166,1.5089895082738485
2024-07-16,127401.90000000008,127401.90000000008,121031.80500000007,125262.63676735171,1.679145470081978
2024-07-17,126981.9000000001,126981.9000000001,120632.80500000008,125600.05276198413,1.0882237846621956
2024-07-18,126558.90000000011,126558.90000000011,120230.9550000001,125394.90017750525,0.9197297246537888
2024-07-19,126141.90000000011,126141.90000000011,119834.8050000001,124909.4496371224,0.9770348812549323
2024-07-20,125307.90000000011,125307.90000000011,119042.5050000001,124914.2492088658,0.31414682644454706
2024-07-21,125307.90000000011,125307.90000000011,119042.5050000001,124882.23433641603,0.33969579219193435
2024-07-22,125307.90000000011,125307.90000000011,119042.5050000001,123033.39451044599,1.8151333551628612
2024-07-23,124263.90000000011,124263.90000000011,118050.7050000001,122791.5635519918,1.1848464823720402
2024-07-24,123846.90000000011,123846.90000000011,117654.5550000001,121753.53435094947,1.6902850608700244
2024-07-25,121968.90000000011,122077.3808676904,115973.51182430588,121696.40687438684,0.3120758248544553
2024-07-26,121758.90000000011,121778.54009520123,115689.61309044115,121636.20022672885,0.11688419680602555
2024-07-27,121758.90000000011,121866.11565033073,115772.80986781418,121853.71343092372,0.010176921895663438
2024-07-28,121758.90000000011,121866.11565033073,115772.80986781418,121853.71343092372,0.010176921895663438
2024-07-29,121758.90000000011,122326.18559277266,116209.87631313402,121419.9270391235,0.7408540937147454
2024-07-30,122379.90000000011,122379.90000000011,116260.9050000001,122247.99810341166,0.10778068668829276
2024-07-31,123000.90000000011,123176.27280819755,117017.45916778767,122432.58517799829,0.6037588354027272
2024-08-01,122997.90000000011,123021.86471225694,116870.77147664409,121393.03617261877,1.3240154857414426
2024-08-02,122997.90000000011,122997.90000000011,116848.0050000001,121140.63414475942,1.5099980204870913
2024-08-03,122157.9000000001,122333.85279581216,116217.16015602155,122195.4832962509,0.11310810245812616
2024-08-04,122364.9000000001,122364.9000000001,116246.65500000009,122149.23924463744,0.1762439681335518
2024-08-05,122364.9000000001,122364.9000000001,116246.65500000009,122279.86639515463,0.0
2024-08-06,123810.9000000001,123810.9000000001,117620.35500000008,123810.9000000001,0.0
2024-08-07,124224.9000000001,124474.79119661465,118251.05163678392,124213.09173581535,0.21024294018371004
2024-08-08,124431.9000000001,124658.90844795592,118425.96302555813,124193.95738948212,0.3729786055907229
2024-08-09,124431.9000000001,124620.68359141225,118389.64941184163,124421.61152818627,0.15974239386991662
2024-08-10,124431.9000000001,124583.5559517084,118354.37815412298,124509.84392158686,0.059166741195057757
2024-08-11,124431.9000000001,124589.92756371634,118360.43118553051,124263.97456336874,0.2616206676746806
2024-08-12,124431.9000000001,124431.9000000001,118210.30500000008,124053.04319537517,0.30446919529873545
2024-08-13,124638.9000000001,124638.9000000001,118406.95500000009,124276.85268801205,0.2904769794887854
2024-08-14,125259.9000000001,125259.9000000001,118996.90500000009,124911.71022731384,0.27797385490987253
2024-08-15,125880.9000000001,126243.3437673935,119931.17657902381,125907.39566969308,0.26611153323014475
2024-08-16,126501.90000000008,126501.90000000008,120176.80500000007,126226.35300587321,0.21782043916088795
2024-08-17,127122.90000000008,127122.90000000008,120766.75500000008,126774.7548400678,0.27386502347907044
2024-08-18,127122.90000000008,127122.90000000008,120766.75500000008,126814.66936164605,0.2424666510550239
2024-08-19,127743.90000000008,127938.47067825112,121541.54714433856,126277.3620112437,1.298365267461177
2024-08-20,127743.90000000008,127743.90000000008,121356.70500000007,126938.55784790218,0.6304349186911486
2024-08-21,128364.90000000008,128364.90000000008,121946.65500000007,127788.82968059671,0.44877557603626067
2024-08-22,128571.90000000008,128758.9517759259,122321.0041871296,128532.19283021986,0.17611120825265655
2024-08-23,129399.90000000008,129595.94747035482,123116.15009683707,128785.7063873099,0.6252055707453861
2024-08-24,129399.90000000008,129399.90000000008,122929.90500000007,128870.96913451857,0.4087567807096529
2024-08-25,129399.90000000008,129399.90000000008,122929.90500000007,128886.66312034051,0.3966284979042247
2024-08-26,129606.90000000008,129606.90000000008,123126.55500000007,129056.32674179797,0.42480242811309826
2024-08-27,129606.90000000008,129654.91787540882,123172.17198163837,128214.43309082804,1.1110143820113385
2024-08-28,129186.90000000008,129186.90000000008,122727.55500000007,128363.92081730843,0.6370453836198929
2024-08-29,129186.90000000008,129186.90000000008,122727.55500000007,128357.54803308334,0.6419783793223176
2024-08-30,128976.90000000008,128976.90000000008,122528.05500000007,128446.36105612235,0.3622842608390813
2024-08-31,129183.90000000008,129447.54097578733,122975.16392699795,129316.19532891296,0.10146631282778533
2024-09-01,129183.90000000008,129435.24367674503,122963.48149290777,129135.24166949237,0.23177768182048317
2024-09-02,129183.90000000008,129336.81396813861,122869.97326973168,128921.07048265904,0.3214424978660662
2024-09-03,131253.90000000008,131253.90000000008,124691.20500000007,130582.25682491255,0.5117129282158733
2024-09-04,131667.90000000008,131667.90000000008,125084.50500000008,130619.33973093801,0.79636742825098
2024-09-05,131457.90000000008,131457.90000000008,124885.00500000008,130806.98070525624,0.49515418605031875
