trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_reason,live_result_r,live_profit_usd,backtest_result_r,backtest_profit_usd,difference_usd
922,USD_JPY,bullish,2024-04-30 21:00:00+00:00,155.82356,153.60731942781877,157.15330434330872,2024-04-30 21:00:00+00:00,157.15330434330872,tp,0.6,207.00000000000003,-1.03,-403.2,610.2
921,NZD_JPY,bullish,2024-04-30 21:00:00+00:00,91.477346,90.7035144633325,91.94164492200048,2024-04-30 21:00:00+00:00,91.94164492200048,tp,0.5999999999999743,206.99999999999002,1.4,545.64,-338.64000000001
928,GBP_JPY,bullish,2024-04-30 21:00:00+00:00,191.902634,189.7714016332802,193.1813734200319,2024-04-30 21:00:00+00:00,193.1813734200319,tp,0.5999999999999973,206.99999999999898,1.46,569.72,-362.72000000000105
910,ETH_USD,bullish,2024-04-29 00:00:00+00:00,3130.164794921875,2916.7309685325886,3258.2250907554467,2024-05-01 00:00:00+00:00,,backtest_fallback,-1.0,-390.14,-1.0,-390.14,0.0
919,BTC_USD,bullish,2024-04-30 00:00:00+00:00,64481.70703125,62220.83378273507,65838.23098035896,2024-05-01 00:00:00+00:00,,backtest_fallback,-1.0,-391.29,-1.0,-391.29,0.0
920,ETH_USD,bullish,2024-04-30 00:00:00+00:00,3080.0595434570314,2912.375040556129,3180.670245197573,2024-05-01 00:00:00+00:00,,backtest_fallback,-1.0,-390.17,-1.0,-390.17,0.0
870,EUR_CHF,bullish,2024-04-22 21:00:00+00:00,0.97219492,0.954277604942672,0.9829453090343968,2024-05-01 08:00:00+00:00,0.9829453090343968,tp,0.6000000000000038,207.0000000000015,-1.0,-389.16,596.1600000000016
929,EUR_USD,bullish,2024-04-30 21:00:00+00:00,1.06506116,1.0589306267384404,1.0687394799569356,2024-05-01 14:00:00+00:00,1.0687394799569356,tp,0.5999999999999928,206.99999999999721,2.6,1013.48,-806.4800000000027
930,EUR_USD,bullish,2024-04-30 21:00:00+00:00,1.06611548,1.0589191533999802,1.0704332759600117,2024-05-01 18:00:00+00:00,1.0704332759600117,tp,0.6,207.00000000000003,2.1,817.74,-610.74
939,GBP_NZD,bullish,2024-05-01 21:00:00+00:00,2.1034,2.0869794311834733,2.1132523412899165,2024-05-01 21:00:00+00:00,2.1132523412899165,tp,0.6000000000000109,207.00000000000426,-1.05,-407.81,614.8100000000043
940,GBP_NZD,bullish,2024-05-01 21:00:00+00:00,2.1014,2.0870609003846536,2.110003459769208,2024-05-01 21:00:00+00:00,2.110003459769208,tp,0.6000000000000124,207.0000000000049,-1.05,-410.4,617.4000000000049
941,EUR_NZD,bullish,2024-05-01 21:00:00+00:00,1.80036408,1.7882444691013912,1.807635846539165,2024-05-01 21:00:00+00:00,1.807635846539165,tp,0.5999999999999817,206.9999999999929,-1.06,-414.13,621.1299999999928
942,EUR_NZD,bullish,2024-05-01 21:00:00+00:00,1.799,1.7881736748884445,1.8054957950669333,2024-05-01 21:00:00+00:00,1.8054957950669333,tp,0.6000000000000041,207.00000000000162,-1.07,-417.02,624.0200000000016
943,USD_JPY,bullish,2024-05-01 21:00:00+00:00,155.82356,153.47622518297456,157.23196089021525,2024-05-02 17:00:00+00:00,153.47622518297456,sl,-1.0,-417.00000000000006,-1.03,-402.46,-14.540000000000077
949,EUR_NZD,bullish,2024-05-02 21:00:00+00:00,1.79262896,1.7797936446382998,1.8003301492170205,2024-05-02 21:00:00+00:00,1.8003301492170205,tp,0.6000000000000242,207.00000000000946,-1.06,-412.79,619.7900000000095
915,GBP_AUD,bullish,2024-04-29 21:00:00+00:00,1.9234634,1.906767183954047,1.933481129627572,2024-05-03 00:00:00+00:00,1.906767183954047,sl,-1.0,-417.00000000000006,-1.04,-407.52,-9.480000000000075
944,USD_CHF,bullish,2024-05-01 21:00:00+00:00,0.9135399,0.90706205279529,0.917426608322826,2024-05-03 07:00:00+00:00,0.90706205279529,sl,-1.0,-417.00000000000006,-1.12,-435.15,18.14999999999992
909,AUD_CAD,bearish,2024-04-28 21:00:00+00:00,0.89312556,0.9022167256253238,0.8876708606248057,2024-05-03 12:00:00+00:00,0.9022167256253238,sl,-1.0,-417.00000000000006,-1.08,-422.17,5.169999999999959
948,EUR_NZD,bullish,2024-05-02 21:00:00+00:00,1.80036408,1.7879705552535554,1.8078001948478668,2024-05-03 12:00:00+00:00,1.7879705552535554,sl,-1.0,-417.00000000000006,-1.06,-413.6,-3.400000000000034
954,NZD_CAD,bearish,2024-05-02 21:00:00+00:00,0.8168034,0.8233049887014562,0.8129024467791263,2024-05-03 14:00:00+00:00,0.8233049887014562,sl,-1.0,-417.00000000000006,-1.12,-434.99,17.989999999999952
955,NZD_CAD,bearish,2024-05-02 21:00:00+00:00,0.81656,0.8233421323656379,0.8124907205806172,2024-05-03 14:00:00+00:00,0.8233421323656379,sl,-1.0,-417.00000000000006,-1.11,-433.13,16.12999999999994
917,SPX500_USD,bullish,2024-04-30 00:00:00+00:00,5058.4715,4969.742999620927,5111.708600227444,2024-05-06 00:00:00+00:00,,backtest_fallback,1.49,580.14,1.49,580.14,0.0
951,AUD_JPY,bullish,2024-05-02 21:00:00+00:00,100.807218,98.6271445218338,102.11526208689972,2024-05-06 23:00:00+00:00,102.11526208689972,tp,0.5999999999999948,206.99999999999798,1.46,570.02,-363.020000000002
879,AUD_CHF,bearish,2024-04-23 21:00:00+00:00,0.59347336,0.601185239841778,0.5888462320949331,2024-05-07 00:00:00+00:00,0.601185239841778,sl,-1.0,-417.00000000000006,-1.1,-427.93,10.92999999999995
946,NZD_JPY,bullish,2024-05-02 21:00:00+00:00,91.946,90.37482354856292,92.88870587086224,2024-05-07 03:00:00+00:00,92.88870587086224,tp,0.5999999999999945,206.9999999999979,1.45,564.82,-357.82000000000215
956,EUR_JPY,bullish,2024-05-02 21:00:00+00:00,164.833,161.7799519693975,166.66482881836149,2024-05-08 01:00:00+00:00,166.66482881836149,tp,0.5999999999999963,206.9999999999986,1.47,573.86,-366.8600000000014
952,EUR_GBP,bullish,2024-05-02 21:00:00+00:00,0.85833692,0.8541708868351979,0.8608365398988812,2024-05-08 07:00:00+00:00,0.8608365398988812,tp,0.6000000000000106,207.00000000000418,-1.14,-443.05,650.0500000000042
960,EUR_JPY,bullish,2024-05-05 21:00:00+00:00,165.226346,161.93514164953424,167.20106861027946,2024-05-08 12:00:00+00:00,167.20106861027946,tp,0.6,207.00000000000003,1.47,574.55,-367.54999999999995
947,GBP_NZD,bullish,2024-05-02 21:00:00+00:00,2.0998874,2.08029012178575,2.11164576692855,2024-05-09 01:00:00+00:00,2.08029012178575,sl,-1.0,-417.00000000000006,-1.04,-404.93,-12.07000000000005
958,CHF_JPY,bullish,2024-05-05 21:00:00+00:00,169.710976,166.8875610691715,171.40502495849708,2024-05-09 06:00:00+00:00,171.40502495849708,tp,0.600000000000002,207.0000000000008,2.17,848.03,-641.0299999999992
892,EUR_GBP,bullish,2024-04-24 21:00:00+00:00,0.8578747,0.8509654314373127,0.8620202611376123,2024-05-09 11:00:00+00:00,0.8620202611376123,tp,0.5999999999999968,206.99999999999878,-1.06,-415.17,622.1699999999988
906,GBP_USD,bearish,2024-04-28 21:00:00+00:00,1.25537636,1.2718736747878707,1.2454779711272774,2024-05-09 11:00:00+00:00,1.2454779711272774,tp,0.6000000000000162,207.00000000000634,-1.0,-390.57,597.5700000000063
967,CAD_CHF,bearish,2024-05-09 21:00:00+00:00,0.6650662,0.6692198787121416,0.6625739927727151,2024-05-09 21:00:00+00:00,0.6625739927727151,tp,0.6,207.00000000000003,-1.14,-443.26,650.26
957,ETH_USD,bullish,2024-05-03 00:00:00+00:00,3080.0595434570314,2918.331279473133,3177.0965018473707,2024-05-10 00:00:00+00:00,,backtest_fallback,-0.96,-373.02,-0.96,-373.02,0.0
963,BTC_USD,bullish,2024-05-06 00:00:00+00:00,64991.97440625,60567.94343261427,67646.39299043144,2024-05-10 00:00:00+00:00,,backtest_fallback,-1.0,-390.66,-1.0,-390.66,0.0
961,CAD_JPY,bullish,2024-05-05 21:00:00+00:00,112.62,110.47425177568844,113.90744893458697,2024-05-10 12:00:00+00:00,113.90744893458697,tp,0.600000000000012,207.0000000000047,1.46,569.81,-362.8099999999953
968,ETH_USD,bullish,2024-05-10 00:00:00+00:00,3036.0205078125,2927.0663517153976,3101.3930014707616,2024-05-11 00:00:00+00:00,,backtest_fallback,-1.0,-390.27,-1.0,-390.27,0.0
918,SPX500_USD,bullish,2024-04-30 00:00:00+00:00,5067.0,4968.689928219432,5125.986043068341,2024-05-13 00:00:00+00:00,,backtest_fallback,2.19,855.41,2.19,855.41,0.0
966,XAU_USD,bullish,2024-05-09 00:00:00+00:00,2321.6558071289064,2299.966583423964,2334.669341351872,2024-05-13 00:00:00+00:00,,backtest_fallback,2.2,857.04,2.2,857.04,0.0
959,GBP_JPY,bullish,2024-05-05 21:00:00+00:00,193.52,190.1104207803703,195.56574753177784,2024-05-13 11:00:00+00:00,195.56574753177784,tp,0.6000000000000033,207.00000000000134,2.18,849.81,-642.8099999999986
937,NAS100_USD,bullish,2024-05-01 00:00:00+00:00,17457.127,17022.428718611194,17717.945968833283,2024-05-14 00:00:00+00:00,,backtest_fallback,2.2,857.72,2.2,857.72,0.0
881,NZD_CHF,bearish,2024-04-23 21:00:00+00:00,0.54226896,0.5476035905188922,0.5390681816886648,2024-05-14 19:00:00+00:00,0.5476035905188922,sl,-1.0,-417.00000000000006,-1.14,-444.83,27.829999999999927
971,AUD_NZD,bullish,2024-05-14 21:00:00+00:00,1.09351864,1.087494331457248,1.097133225125651,2024-05-14 21:00:00+00:00,1.097133225125651,tp,0.5999999999999337,206.99999999997416,-1.12,-438.55,645.5499999999741
950,EUR_NZD,bullish,2024-05-02 21:00:00+00:00,1.79332,1.779789812878421,1.8014381122729477,2024-05-15 12:00:00+00:00,1.779789812878421,sl,-1.0,-417.00000000000006,-1.06,-411.62,-5.380000000000052
970,EUR_NZD,bearish,2024-05-14 21:00:00+00:00,1.79137206,1.8044161007928572,1.7835456355242856,2024-05-15 12:00:00+00:00,1.7835456355242856,tp,0.6000000000000136,207.00000000000534,1.44,561.02,-354.01999999999464
885,GBP_CAD,bearish,2024-04-24 21:00:00+00:00,1.7128964,1.7271176706685998,1.70436363759884,2024-05-16 07:00:00+00:00,1.7271176706685998,sl,-1.0,-417.00000000000006,-1.05,-410.57,-6.430000000000064
945,XAG_USD,bullish,2024-05-02 00:00:00+00:00,26.18480451965332,24.703415116568447,27.07363816150424,2024-05-17 00:00:00+00:00,,backtest_fallback,3.17,1234.72,3.17,1234.72,0.0
962,SPX500_USD,bullish,2024-05-06 00:00:00+00:00,5160.15,5007.959767594235,5251.464139443458,2024-05-17 00:00:00+00:00,,backtest_fallback,1.49,581.52,1.49,581.52,0.0
975,GBP_NZD,bearish,2024-05-19 21:00:00+00:00,2.082528,2.0961833114111457,2.0743348131533126,2024-05-19 21:00:00+00:00,2.0743348131533126,tp,0.5999999999999935,206.99999999999753,1.44,562.02,-355.0200000000025
973,ETH_USD,bearish,2024-05-17 00:00:00+00:00,3101.5944096679686,3291.368818033032,2987.7297646489305,2024-05-20 00:00:00+00:00,,backtest_fallback,-1.0,-390.15,-1.0,-390.15,0.0
969,GBP_USD,bearish,2024-05-12 21:00:00+00:00,1.25537636,1.2718331430422172,1.2455022901746695,2024-05-20 17:00:00+00:00,1.2718331430422172,sl,-1.0,-417.00000000000006,-1.05,-407.77,-9.230000000000075
976,GBP_AUD,bullish,2024-05-19 21:00:00+00:00,1.89984608,1.8868509849294528,1.9076431370423284,2024-05-21 02:00:00+00:00,1.9076431370423284,tp,0.5999999999999898,206.99999999999605,1.44,560.93,-353.93000000000393
980,EUR_AUD,bearish,2024-05-21 21:00:00+00:00,1.63714074,1.6483097353355856,1.6304393427986483,2024-05-21 21:00:00+00:00,1.6304393427986483,tp,0.6000000000000278,207.00000000001089,1.43,557.25,-350.2499999999891
981,GBP_AUD,bearish,2024-05-21 21:00:00+00:00,1.91851984,1.936301639368219,1.9078507603790689,2024-05-21 21:00:00+00:00,1.9078507603790689,tp,0.59999999999999,206.99999999999613,1.45,566.99,-359.9900000000039
972,BTC_USD,bullish,2024-05-15 00:00:00+00:00,64991.97440625,59504.74299903833,68284.313250577,2024-05-22 00:00:00+00:00,,backtest_fallback,1.49,582.91,1.49,582.91,0.0
974,ETH_USD,bullish,2024-05-17 00:00:00+00:00,3113.6652548828124,2829.44431748573,3284.197817321062,2024-05-22 00:00:00+00:00,,backtest_fallback,2.72,1061.09,2.72,1061.09,0.0
978,EUR_NZD,bearish,2024-05-20 21:00:00+00:00,1.7818,1.7948399524871097,1.7739760285077344,2024-05-22 02:00:00+00:00,1.7739760285077344,tp,0.5999999999999898,206.99999999999605,1.44,561.01,-354.01000000000397
983,AUD_NZD,bullish,2024-05-21 21:00:00+00:00,1.09338,1.087557450587471,1.0968735296475174,2024-05-22 02:00:00+00:00,1.087557450587471,sl,-1.0,-417.00000000000006,-1.13,-440.24,23.239999999999952
984,AUD_NZD,bullish,2024-05-21 21:00:00+00:00,1.09351864,1.0875751326883658,1.0970847443869802,2024-05-22 02:00:00+00:00,1.0875751326883658,sl,-1.0,-417.00000000000006,-1.13,-439.21,22.209999999999923
953,EUR_GBP,bearish,2024-05-02 21:00:00+00:00,0.856932,0.8656502541079346,0.8517010475352392,2024-05-22 06:00:00+00:00,0.8517010475352392,tp,0.6000000000000051,207.00000000000202,1.41,549.89,-342.88999999999794
900,SPX500_USD,bullish,2024-04-26 00:00:00+00:00,5104.84,4928.242461130229,5210.798523321863,2024-05-23 00:00:00+00:00,,backtest_fallback,1.49,581.78,1.49,581.78,0.0
938,NAS100_USD,bullish,2024-05-01 00:00:00+00:00,17434.78,17016.31746619667,17685.857520281996,2024-05-23 00:00:00+00:00,,backtest_fallback,3.17,1235.99,3.17,1235.99,0.0
977,ETH_USD,bullish,2024-05-20 00:00:00+00:00,3113.6652548828124,2809.345998618914,3296.256808641152,2024-05-23 00:00:00+00:00,,backtest_fallback,2.2,858.29,2.2,858.29,0.0
965,USD_JPY,bullish,2024-05-08 21:00:00+00:00,155.82356,153.41720909847638,157.26737054091416,2024-05-28 22:00:00+00:00,157.26737054091416,tp,0.6000000000000023,207.00000000000094,2.69,1049.03,-842.0299999999991
988,AUD_USD,bearish,2024-05-28 21:00:00+00:00,0.66610132,0.672034567029619,0.6625413717822286,2024-05-29 13:00:00+00:00,0.6625413717822286,tp,0.6000000000000038,207.0000000000015,1.37,534.14,-327.1399999999985
990,EUR_USD,bearish,2024-05-28 21:00:00+00:00,1.08434566,1.0908736811358446,1.080428847318493,2024-05-29 19:00:00+00:00,1.080428847318493,tp,0.6000000000000476,207.0000000000186,-1.07,-417.65,624.6500000000185
992,EUR_CHF,bullish,2024-05-29 21:00:00+00:00,0.98202188,0.9737821837210148,0.9869656977673912,2024-05-29 21:00:00+00:00,0.9869656977673912,tp,0.6000000000000026,207.00000000000105,-1.09,-425.5,632.500000000001
991,EUR_CHF,bullish,2024-05-29 21:00:00+00:00,0.98193686,0.9743300440072468,0.986500949595652,2024-05-29 21:00:00+00:00,0.986500949595652,tp,0.6000000000000087,207.00000000000344,-1.1,-428.45,635.4500000000035
993,AUD_JPY,bullish,2024-05-29 21:00:00+00:00,103.461804,102.3930161069208,104.10307673584752,2024-05-29 21:00:00+00:00,104.10307673584752,tp,0.6,207.00000000000003,1.43,556.07,-349.07000000000005
987,AUD_USD,bearish,2024-05-27 21:00:00+00:00,0.66494,0.6720160721857434,0.6606943566885539,2024-05-29 23:00:00+00:00,0.6606943566885539,tp,0.5999999999999969,206.9999999999988,-1.06,-414.18,621.1799999999988
985,XAU_USD,bullish,2024-05-23 00:00:00+00:00,2365.170241699219,2321.842825792471,2391.1666912432675,2024-05-30 00:00:00+00:00,,backtest_fallback,-1.0,-390.68,-1.0,-390.68,0.0
996,NZD_CHF,bearish,2024-05-29 21:00:00+00:00,0.5586436,0.5643184011495219,0.5552387193102869,2024-05-30 06:00:00+00:00,0.5552387193102869,tp,0.5999999999999961,206.99999999999852,1.36,531.9,-324.90000000000146
989,AUD_CHF,bearish,2024-05-28 21:00:00+00:00,0.60368,0.6118885727149673,0.5987548563710196,2024-05-30 19:00:00+00:00,0.5987548563710196,tp,0.6000000000000054,207.00000000000216,1.4,547.81,-340.8099999999978
979,USD_CHF,bullish,2024-05-21 21:00:00+00:00,0.9135399,0.9024619153833708,0.9201866907699774,2024-05-31 00:00:00+00:00,0.9024619153833708,sl,-1.0,-417.00000000000006,-1.07,-416.4,-0.6000000000000796
998,GBP_NZD,bearish,2024-05-30 21:00:00+00:00,2.082528,2.0957234685498785,2.0746107188700726,2024-05-31 06:00:00+00:00,2.0746107188700726,tp,0.6000000000000134,207.00000000000526,1.44,561.27,-354.26999999999475
1002,EUR_CAD,bullish,2024-05-30 21:00:00+00:00,1.47844,1.4700090925237808,1.4834985444857316,2024-05-31 12:00:00+00:00,1.4834985444857316,tp,0.6000000000000105,207.00000000000415,1.41,548.75,-341.74999999999585
994,CAD_CHF,bullish,2024-05-29 21:00:00+00:00,0.66383544,0.6592213163839445,0.6666039141696334,2024-06-03 14:00:00+00:00,0.6592213163839445,sl,-1.0,-417.00000000000006,-1.16,-453.39,36.38999999999993
999,USD_CHF,bullish,2024-05-30 21:00:00+00:00,0.9052758,0.8964610504056957,0.9105646497565826,2024-06-03 14:00:00+00:00,0.8964610504056957,sl,-1.0,-417.00000000000006,-1.09,-423.18,6.17999999999995
1004,NAS100_USD,bullish,2024-05-31 00:00:00+00:00,18404.657,18036.472077834154,18625.567953299505,2024-06-03 14:00:00+00:00,18625.567953299505,tp,0.599999999999998,206.99999999999923,2.2,857.6,-650.6000000000008
1007,NZD_CAD,bullish,2024-06-02 21:00:00+00:00,0.8383798,0.8328298752271455,0.8417097548637127,2024-06-03 14:00:00+00:00,0.8417097548637127,tp,0.599999999999992,206.9999999999969,1.36,530.74,-323.7400000000031
1008,AUD_CAD,bullish,2024-06-02 21:00:00+00:00,0.90816628,0.9032873187027032,0.911093656778378,2024-06-03 14:00:00+00:00,0.911093656778378,tp,0.5999999999999727,206.99999999998937,2.05,798.44,-591.4400000000107
1009,EUR_USD,bullish,2024-06-02 21:00:00+00:00,1.08325502,1.0761683894608916,1.087506998323465,2024-06-03 14:00:00+00:00,1.087506998323465,tp,0.6000000000000125,207.00000000000492,-1.06,-414.11,621.1100000000049
1010,EUR_CAD,bullish,2024-06-02 21:00:00+00:00,1.47726624,1.4699443464302218,1.481659376141867,2024-06-03 14:00:00+00:00,1.481659376141867,tp,0.6,207.00000000000003,2.1,818.44,-611.44
1005,GBP_CAD,bullish,2024-06-02 21:00:00+00:00,1.7364381,1.7274013733952942,1.7418601359628234,2024-06-03 15:00:00+00:00,1.7418601359628234,tp,0.5999999999999951,206.99999999999812,1.41,551.07,-344.0700000000019
986,XAU_USD,bullish,2024-05-23 00:00:00+00:00,2343.276951171875,2301.2228910427334,2368.5093872493603,2024-06-03 16:00:00+00:00,2368.5093872493603,tp,0.6,207.00000000000003,-0.96,-373.54,580.5400000000001
1015,EUR_JPY,bullish,2024-06-03 21:00:00+00:00,168.60053200000002,166.7697614679092,169.6989943192545,2024-06-03 21:00:00+00:00,169.6989943192545,tp,0.5999999999999969,206.9999999999988,1.46,567.46,-360.46000000000123
997,EUR_USD,bearish,2024-05-29 21:00:00+00:00,1.08322,1.0908962753404272,1.0786142347957437,2024-06-03 22:00:00+00:00,1.0908962753404272,sl,-1.0,-417.00000000000006,-1.1,-428.1,11.099999999999966
1016,CAD_JPY,bullish,2024-06-03 21:00:00+00:00,113.81568,112.55722550439584,114.57075269736252,2024-06-03 22:00:00+00:00,114.57075269736252,tp,0.6000000000000226,207.00000000000887,2.66,1037.95,-830.9499999999912
1018,XAG_USD,bullish,2024-06-04 00:00:00+00:00,29.488000869750977,27.195115131068643,30.863732312960376,2024-06-04 00:00:00+00:00,30.863732312960376,tp,0.6,207.00000000000003,-0.96,-374.12,581.12
995,AUD_CHF,bullish,2024-05-29 21:00:00+00:00,0.6016984,0.5954621007871508,0.6054401795277095,2024-06-04 07:00:00+00:00,0.5954621007871508,sl,-1.0,-417.00000000000006,-1.12,-436.9,19.89999999999992
1003,CAD_JPY,bullish,2024-05-30 21:00:00+00:00,114.932544,113.755928551941,115.6385132688354,2024-06-04 07:00:00+00:00,113.755928551941,sl,-1.0,-417.00000000000006,-1.06,-414.86,-2.140000000000043
1011,CAD_JPY,bullish,2024-06-02 21:00:00+00:00,114.932544,113.74329079823092,115.64609592106144,2024-06-04 07:00:00+00:00,113.74329079823092,sl,-1.0,-417.00000000000006,-1.06,-414.6,-2.400000000000034
1017,BTC_USD,bullish,2024-06-04 00:00:00+00:00,68665.4650625,66369.69197456268,70042.9289152624,2024-06-04 14:00:00+00:00,70042.9289152624,tp,0.5999999999999974,206.99999999999903,1.49,582.17,-375.1700000000009
1021,XAU_USD,bullish,2024-06-05 00:00:00+00:00,2336.4252373046875,2307.262160872157,2353.9230831642058,2024-06-05 03:00:00+00:00,2353.9230831642058,tp,0.6,207.00000000000003,1.49,582.44,-375.44000000000005
1023,ETH_USD,bullish,2024-06-05 00:00:00+00:00,3791.7007553710937,3676.1978751060806,3861.0024835301015,2024-06-05 18:00:00+00:00,3861.0024835301015,tp,0.5999999999999992,206.99999999999972,-0.96,-373.09,580.0899999999997
1013,AUD_CAD,bullish,2024-06-03 21:00:00+00:00,0.90944,0.9032845102239389,0.9131332938656368,2024-06-06 01:00:00+00:00,0.9131332938656368,tp,0.6000000000000109,207.00000000000426,1.37,535.92,-328.9199999999957
1026,GBP_NZD,bullish,2024-06-06 21:00:00+00:00,2.07603276,2.0625079531381147,2.084147644117131,2024-06-06 21:00:00+00:00,2.0625079531381147,sl,-1.0,-417.00000000000006,-1.01,-394.47,-22.53000000000003
1027,EUR_NZD,bearish,2024-06-06 21:00:00+00:00,1.7685852,1.781128930459908,1.761058961724055,2024-06-06 21:00:00+00:00,1.761058961724055,tp,0.6000000000000035,207.00000000000142,2.14,835.07,-628.0699999999986
1030,NZD_CAD,bullish,2024-06-06 21:00:00+00:00,0.8406876,0.8340604536397326,0.8446638878161604,2024-06-06 21:00:00+00:00,0.8446638878161604,tp,0.6,207.00000000000003,1.38,539.3,-332.29999999999995
1031,NZD_CAD,bullish,2024-06-06 21:00:00+00:00,0.84028,0.8339377125771164,0.8440853724537303,2024-06-06 21:00:00+00:00,0.8440853724537303,tp,0.600000000000007,207.00000000000276,1.38,537.32,-330.3199999999973
1032,AUD_CAD,bullish,2024-06-06 21:00:00+00:00,0.90816628,0.9036173309222288,0.9108956494466628,2024-06-06 21:00:00+00:00,0.9108956494466628,tp,0.6000000000000244,207.00000000000955,2.04,794.09,-587.0899999999905
1033,EUR_USD,bullish,2024-06-06 21:00:00+00:00,1.08325502,1.0761542187851136,1.0875155007289317,2024-06-06 21:00:00+00:00,1.0875155007289317,tp,0.5999999999999875,206.99999999999517,-1.11,-431.19,638.1899999999952
1034,NZD_USD,bullish,2024-06-06 21:00:00+00:00,0.61247436,0.6059713468355369,0.6163761678986779,2024-06-06 21:00:00+00:00,0.6163761678986779,tp,0.6000000000000034,207.00000000000136,1.38,538.46,-331.4599999999987
1037,XAG_USD,bullish,2024-06-07 00:00:00+00:00,29.362200416564946,27.208556748341586,30.65438661749896,2024-06-07 00:00:00+00:00,30.65438661749896,tp,0.5999999999999996,206.9999999999999,-0.96,-374.2,581.1999999999998
1036,BTC_USD,bullish,2024-06-07 00:00:00+00:00,68862.215953125,66401.66096298677,70338.54894720795,2024-06-07 00:00:00+00:00,70338.54894720795,tp,0.6000000000000012,207.0000000000005,-1.0,-391.19,598.1900000000005
1000,AUD_USD,bearish,2024-05-30 21:00:00+00:00,0.66610132,0.6720520979560747,0.6625308532263552,2024-06-07 12:00:00+00:00,0.6625308532263552,tp,0.6,207.00000000000003,1.37,534.29,-327.28999999999996
1028,GBP_AUD,bullish,2024-06-06 21:00:00+00:00,1.91840284,1.904233225020855,1.9269046089874875,2024-06-07 12:00:00+00:00,1.9269046089874875,tp,0.6000000000000376,207.0000000000147,-1.01,-393.48,600.4800000000147
1025,ETH_USD,bullish,2024-06-06 00:00:00+00:00,3811.60595703125,3677.091682715691,3892.314521620585,2024-06-07 18:00:00+00:00,3677.091682715691,sl,-1.0,-417.00000000000006,-1.0,-390.22,-26.78000000000003
1038,ETH_USD,bullish,2024-06-07 00:00:00+00:00,3791.7007553710937,3674.1039676556416,3862.258828000365,2024-06-07 18:00:00+00:00,3674.1039676556416,sl,-1.0,-417.00000000000006,-1.0,-390.25,-26.750000000000057
1024,XAU_USD,bullish,2024-06-06 00:00:00+00:00,2373.459623046875,2309.5782539128268,2411.788444527304,2024-06-07 19:00:00+00:00,2309.5782539128268,sl,-1.0,-417.00000000000006,-1.0,-390.46,-26.540000000000077
1029,EUR_GBP,bearish,2024-06-06 21:00:00+00:00,0.85067556,0.8535361466364496,0.8489592080181302,2024-06-07 19:00:00+00:00,0.8489592080181302,tp,0.6000000000000155,207.00000000000608,1.94,756.14,-549.139999999994
1035,XAU_USD,bullish,2024-06-07 00:00:00+00:00,2373.459623046875,2309.379810692491,2411.9075104595054,2024-06-07 19:00:00+00:00,2309.379810692491,sl,-1.0,-417.00000000000006,-1.0,-390.46,-26.540000000000077
1041,BTC_USD,bullish,2024-06-11 00:00:00+00:00,68862.215953125,66425.5640861663,70324.20707330023,2024-06-11 15:00:00+00:00,66425.5640861663,sl,-1.0,-417.00000000000006,-1.0,-391.2,-25.800000000000068
1045,EUR_USD,bullish,2024-06-11 21:00:00+00:00,1.08325502,1.0762551937483886,1.0874549157509668,2024-06-11 21:00:00+00:00,1.0762551937483886,sl,-1.0,-417.00000000000006,-1.11,-431.79,14.789999999999964
1046,EUR_USD,bearish,2024-06-11 21:00:00+00:00,1.0842432,1.092469315332744,1.0793075308003537,2024-06-11 21:00:00+00:00,1.0793075308003537,tp,0.5999999999999784,206.99999999999162,2.11,822.83,-615.8300000000085
1006,GBP_USD,bullish,2024-06-02 21:00:00+00:00,1.27644636,1.2653181188703897,1.2831233046777664,2024-06-12 12:00:00+00:00,1.2831233046777664,tp,0.600000000000016,207.00000000000625,-1.02,-399.12,606.1200000000063
1012,GBP_USD,bullish,2024-06-03 21:00:00+00:00,1.27696,1.2653016818082188,1.283954990915069,2024-06-12 12:00:00+00:00,1.283954990915069,tp,0.6000000000000039,207.00000000000153,-1.02,-397.93,604.9300000000015
1019,GBP_USD,bullish,2024-06-04 21:00:00+00:00,1.27644636,1.266725847393346,1.2822786675639923,2024-06-12 12:00:00+00:00,1.2822786675639923,tp,0.5999999999999954,206.99999999999824,-1.03,-402.93,609.9299999999982
1044,AUD_CHF,bullish,2024-06-11 21:00:00+00:00,0.5920248,0.5874829207975968,0.594749927521442,2024-06-12 12:00:00+00:00,0.594749927521442,tp,0.6,207.00000000000003,-1.12,-437.24,644.24
1042,AUD_USD,bullish,2024-06-11 21:00:00+00:00,0.66284652,0.6564520439472238,0.6666832056316657,2024-06-12 12:00:00+00:00,0.6666832056316657,tp,0.6,207.00000000000003,2.08,812.65,-605.65
1022,SPX500_USD,bullish,2024-06-05 00:00:00+00:00,5323.5125,5182.828586998375,5407.922847800975,2024-06-12 14:00:00+00:00,5407.922847800975,tp,0.6000000000000039,207.00000000000153,1.49,581.36,-374.3599999999985
1039,EUR_CAD,bullish,2024-06-09 21:00:00+00:00,1.48132028,1.4757091573435106,1.4846869535938938,2024-06-12 14:00:00+00:00,1.4846869535938938,tp,0.6000000000000159,207.00000000000622,-1.09,-424.97,631.9700000000063
