date,start_balance,daily_dd_base,min_equity_allowed,lowest_equity,max_daily_dd_pct,protective_close
2024-08-09,149836.6404688354,151680.0200767914,144096.01907295184,150191.35114059562,0.9814535463814623,False
2024-08-10,149836.6404688354,151906.28469537673,144310.97046060787,150955.8959283667,0.6256415058243885,False
2024-08-11,149836.6404688354,151909.5113019777,144314.0357368788,150791.12241367262,0.736220450398172,False
2024-08-12,149836.6404688354,151699.51291530716,144114.5372695418,150376.89056619926,0.8718698720188451,False
2024-08-13,149836.6404688354,152910.4175111719,145264.8966356133,150778.7835262855,1.394041046765607,False
2024-08-14,149836.6404688354,153011.55080498196,145360.97326473286,151777.2587083782,0.8066659609096395,False
2024-08-15,152411.10046883542,155213.0348623023,147452.38311918717,153775.53032327376,0.9261493664522595,False
2024-08-16,153525.45046883542,155457.91988920138,147685.02389474132,154849.978899715,0.39106466233413684,False
2024-08-17,153525.45046883542,155947.9310610694,148150.53450801593,155672.03087909357,0.1769181419071113,False
2024-08-18,153525.45046883542,156049.68680367465,148247.20246349092,155728.64407588544,0.20573109396438816,False
2024-08-19,153103.74046883543,157193.3912233456,149333.72166217832,154452.09359458875,1.7439013227101379,False
2024-08-20,152702.20046883542,156182.25153337696,148373.1389567081,155428.34492749834,0.4827095258756071,False
2024-08-21,154390.85046883542,157661.87406286088,149778.78035971784,156870.28513597843,0.502080120249517,False
2024-08-22,156034.12046883543,159344.21926888527,151377.008305441,158609.87976787367,0.46085104585591036,False
2024-08-23,158244.35046883542,162173.97099640575,154065.27244658547,159954.42184494413,1.368622312091514,False
2024-08-24,158244.35046883542,160721.41131297546,152685.34074732667,160566.34407752653,0.09648200210671158,False
2024-08-25,159410.9504688354,161046.43614622604,152994.11433891475,160439.96613350487,0.3765808342200816,False
2024-08-26,159410.9504688354,161000.42300434105,152950.40185412398,160318.66235902125,0.4234527044077473,False
2024-08-27,159980.3704688354,162083.42722445025,153979.25586322774,159737.35350407645,1.4474482435054845,False
2024-08-28,158821.3304688354,160691.52824680667,152656.95183446634,159618.22886765838,0.6679253043756006,False
2024-08-29,158172.46046883543,160024.40194752553,152023.18185014924,159336.72416154254,0.42973307671444333,False
2024-08-30,159211.28046883544,159912.72044584298,151917.0844235508,159912.72044584298,0.0,False
2024-08-31,159211.28046883544,161160.27226550246,153102.25865222732,160843.04694063865,0.19683841458221787,False
2024-09-01,159211.28046883544,161127.39218795454,153071.02257855682,160418.04321864503,0.4402410786131575,False
2024-09-02,159211.28046883544,160861.63040105568,152818.54888100288,160008.68360535352,0.5302363239609175,False
2024-09-03,159211.28046883544,163816.3547097133,155625.53697422764,157546.32959516282,3.827472004038382,False
2024-09-04,156426.95046883545,158307.78394638383,150392.39474906464,155429.3664590857,1.8182412864000481,False
2024-09-05,154942.63046883547,156065.9724579465,148262.67383504918,156065.9724579465,0.0,False
2024-09-06,154729.92046883545,157698.63961291558,149813.7076322698,152825.87338976408,3.089922801561325,False
2024-09-07,153556.97046883544,158182.7745957914,150273.6358660018,157607.73698415078,0.3635273266068446,False
2024-09-08,153556.97046883544,158180.26030505134,150271.24728979878,157606.58092543524,0.36267444402339716,False
2024-09-09,154123.68046883543,158891.62695968346,150947.0456116993,156682.36159831556,1.3904227703127932,False
2024-09-10,156357.24046883546,158135.72656390636,150228.94023571102,157683.3189063989,0.28608820241808497,False
2024-09-11,156709.72046883544,160909.29388618396,152863.82919187477,157135.3293025583,2.3453987600586377,False
2024-09-12,158643.68046883546,159002.15177798516,151052.0441890859,157299.82054427863,1.0706340855584746,False
2024-09-13,158643.68046883546,164031.04428868988,155829.49207425537,163359.81278741674,0.4092100395896971,False
2024-09-14,158251.04046883545,164966.09295990068,156717.78831190564,164347.44482068872,0.37501533079427357,False
2024-09-15,158251.04046883545,165081.89990937087,156827.8049139023,164419.33643305363,0.4013544044992128,False
2024-09-16,159894.20046883545,166477.12707195594,158153.27071835814,165880.90245308887,0.3581420639301183,False
2024-09-17,159894.20046883545,168388.52745538007,159969.10108261107,164661.3884689763,2.2134162242088538,False
2024-09-18,163372.24046883546,165808.90460957866,157518.45937909972,164726.00419100057,0.6531014851873859,False
2024-09-19,165652.78046883552,167649.1262112182,159266.66990065726,165240.93516142463,1.4364471227601407,False
2024-09-20,165837.91046883553,167921.14567299534,159525.08838934556,166478.9550102457,0.858849942316446,False
2024-09-21,165837.91046883553,167407.7355258291,159037.34874953763,166875.65781561277,0.31783340748566996,False
2024-09-22,165464.91046883553,167349.19720867206,158981.73734823844,166862.48783120065,0.29083460547738704,False
2024-09-23,166198.2604688355,167061.75612673897,158708.668320402,164602.61647889798,1.4719943719347697,False
2024-09-24,163871.4204688355,165534.79297808956,157258.0533291851,164007.9737703017,0.922355463959746,False
2024-09-25,165529.8204688355,166204.86508136155,157894.62182729348,164635.55683339876,0.9442011503060246,False
2024-09-26,164329.1804688355,165024.27965091006,156773.06566836455,163823.89978243198,0.7273959147207573,False
2024-09-27,163146.3104688355,165209.33874675393,156948.87180941622,163126.57029068973,1.2606844575879743,False
2024-09-28,163146.3104688355,165812.66494692312,157522.03169957697,165480.25995890447,0.20047020420608624,False
2024-09-29,163146.3104688355,165811.59193719158,157521.012340332,165481.52101987597,0.19906383712945436,False
2024-09-30,162887.3404688355,165834.58057028506,157542.8515417708,163998.48059746105,1.107187636324033,False
2024-10-01,162887.3404688355,166900.037460545,158555.03558751772,163813.00796312816,1.849627803796393,False
2024-10-02,162497.7404688355,164948.5030120823,156701.07786147817,163516.98447130035,0.867857855416302,False
2024-10-03,162497.7404688355,165618.79354622206,157337.85386891096,161416.20376692113,2.5375077847841263,False
2024-10-04,159751.29046883545,162190.7477502033,154081.21036269312,160633.19597802704,0.9603209762465053,False
2024-10-05,159751.29046883545,162783.8137009862,154644.6230159369,162424.38869062412,0.22079898620774818,False
2024-10-06,159751.29046883545,162784.35084430882,154645.13330209337,162094.5247058199,0.4237668638975542,False
2024-10-07,159967.32046883545,162834.78333059722,154693.04416406734,161693.25559662285,0.7010343310106923,False
2024-10-08,160790.45046883545,162968.82572782258,154820.38444143144,161304.3412635486,1.0213514497882434,False
2024-10-09,160127.98046883545,162685.9037948139,154551.6086050732,162149.38209508118,0.3297899124741659,False
2024-10-10,160127.98046883545,163351.49486498826,155183.92012173883,162672.50715516397,0.415660542553025,False
2024-10-11,161156.81046883544,164010.70062065177,155810.16558961917,163638.81093617473,0.22674720799906628,False
2024-10-12,161156.81046883544,165094.87799732704,156840.1340974607,164842.48145437805,0.15287969318653075,False
2024-10-13,161156.81046883544,165236.1933339015,156974.38366720642,164590.46254100968,0.3907925859723444,False
2024-10-14,161156.81046883544,164930.98667967043,156684.4373456869,164240.62988247367,0.4185731323717661,False
2024-10-15,161156.81046883544,166004.4673014987,157704.24393642374,165190.98036244948,0.49003918525382073,False
2024-10-16,162543.10046883544,166260.08822817405,157947.08381676534,163847.7426151033,1.450946910216991,False
2024-10-17,163126.39046883545,164570.1688659591,156341.66042266114,163797.43768908532,0.4695451078397859,False
2024-10-18,163662.66046883544,166376.6373412048,158057.80547414455,166127.59025234447,0.14968873805856844,False
2024-10-19,163662.66046883544,166952.52392429326,158604.8977280786,166691.4486827,0.15637693606336467,False
2024-10-20,163662.66046883544,166953.11558150584,158605.45980243053,166417.7693855877,0.3206566071280082,False
2024-10-21,164222.73046883545,166599.84927099198,158269.85680744238,165993.5612377187,0.36391871656923547,False
2024-10-22,164222.73046883545,166958.35494588033,158610.4371985863,166632.3052832018,0.1952880182511506,False
2024-10-23,163807.14046883545,168582.77932610744,160153.64035980206,167320.72109015682,0.7486282056776927,False
2024-10-24,166606.85046883544,169076.7221327183,160622.8860260824,168429.77914030524,0.3826327978521156,False
2024-10-25,166209.60046883544,169999.1008158137,161499.145775023,168776.9354417985,0.718924610865652,False
2024-10-26,165819.42046883545,170022.65638434113,161521.52356512405,169686.72586643684,0.197579854972331,False
2024-10-27,165819.42046883545,170135.81649498834,161629.02567023892,169688.4278672438,0.26295969711804945,False
2024-10-28,165422.77046883546,170731.60682146522,162195.02648039194,170373.45409446658,0.20977529214796287,False
2024-10-29,168433.10046883547,172372.42703306535,163753.80568141208,172076.77739385725,0.17151794187558175,False
2024-10-30,168059.96046883546,173577.6689155451,164898.78546976784,172415.138064829,0.6697467813568483,False
2024-10-31,167215.12046883546,175377.48076800088,166608.60672960084,170718.33349653395,2.6566394106380833,False
2024-11-01,170105.26046883548,173120.6739495769,164464.64025209806,172440.74008059522,0.3927513990499665,False
2024-11-02,170105.26046883548,174899.58353484524,166154.60435810298,174415.89572325785,0.27655172288676094,False
2024-11-03,170105.26046883548,174964.66848801833,166216.43506361742,174016.62779308826,0.5418469357972059,False
2024-11-04,170105.26046883548,174455.01544855913,165732.26467613116,173696.5008013607,0.43479096616863605,False
2024-11-05,171271.80046883546,175192.48304645208,166432.85889412946,173591.57544651828,0.9137992521684368,False
2024-11-06,170621.21046883546,175328.59056317687,166562.161035018,172388.1865183573,1.6770818925622009,False
2024-11-07,173963.0904688355,180498.57195673056,171473.64335889404,179534.20849895047,0.5342776108008641,False
2024-11-08,176225.65046883552,182132.59765570972,173025.96777292422,181596.37540576162,0.29441311267175535,False
2024-11-09,179759.02046883552,182454.37646960068,173331.65764612064,182143.2621245251,0.1705162414273069,False
2024-11-10,179759.02046883552,182459.3435627607,173336.37638462268,182001.3149722514,0.2510304934599144,False
2024-11-11,179367.16046883553,182492.7688155628,173368.13037478464,180935.8848250479,0.8531209212395585,False
2024-11-12,177783.59046883555,181133.3873789881,172076.7180100387,180740.73166154732,0.21677710725919622,False
2024-11-13,178841.65046883555,181112.68481538328,172057.0505746141,180562.40891941104,0.3038306767597,False
2024-11-14,178841.65046883555,181871.56072462586,172777.98268839455,181270.00702035014,0.33075743226646687,False
2024-11-15,178841.65046883555,182244.8813082945,173132.63724287978,180043.45001332398,1.2079523326893795,False
2024-11-16,178841.65046883555,180264.72884989058,171251.49240739606,180021.4866700816,0.13493609169187193,False
2024-11-17,178841.65046883555,180250.82383228137,171238.28264066728,179995.7876268908,0.14148961983546277,False
2024-11-18,178841.65046883555,180266.2082545016,171252.89784177652,179913.85304039498,0.19546381849290298,False
2024-11-19,178841.65046883555,180737.63439285816,171700.75267321523,179523.7225446968,0.6716430987044817,False
2024-11-20,178841.65046883555,180529.4981413453,171503.02323427802,180288.4863473145,0.13350272199954383,False
2024-11-21,178070.56046883555,180696.96543853576,171662.11716660895,179946.71368630906,0.4151988664590494,False
2024-11-22,178240.19046883556,180628.3048807232,171596.88963668703,179507.16651884693,0.6206880824224168,False
2024-11-23,178240.19046883556,180074.33011408467,171070.61360838043,180074.33011408467,0.0,False
2024-11-24,178823.48046883557,180323.2143663477,171307.0536480303,180196.64378167625,0.07019095412436054,False
2024-11-25,178823.48046883557,180439.25535096636,171417.29258341802,180439.25535096636,0.0,False
2024-11-26,179884.45046883557,180893.59363039315,171848.9139488735,180262.4742989396,0.34888981902978233,False
2024-11-27,179107.93046883558,180321.40590273828,171305.33560760136,180129.87644846374,0.10621559504579657,False
2024-11-28,179107.93046883558,180707.67600573617,171672.29220544934,180144.65457449263,0.3115647567874593,False
2024-11-29,179107.93046883558,180369.95196878922,171351.45437034976,179859.15686500206,0.28319301425302823,False
2024-11-30,179107.93046883558,180768.46869462746,171730.04525989608,180369.20126982074,0.22087227252071429,False
2024-12-01,179107.93046883558,180700.59695367678,171665.56710599293,180230.58233904268,0.2601068411271432,False
2024-12-02,179107.93046883558,180590.6752704665,171561.14150694318,179706.02085322214,0.4898671628086232,False
2024-12-03,179107.93046883558,180274.9670345254,171261.21868279914,179801.38337009164,0.26270073556195417,False
2024-12-04,179690.90046883558,180463.3396961439,171440.1727113367,180135.4407447363,0.1816983726222239,False
2024-12-05,179690.90046883558,181060.792994817,172007.75334507614,181060.792994817,0.0,False
2024-12-06,180273.84046883558,181501.2787210286,172426.21478497714,181035.2585029584,0.25675864178702135,False
2024-12-07,180273.84046883558,181798.7615434816,172708.8234663075,181645.6850284369,0.08420107691882427,False
2024-12-08,180856.6004688356,181899.28305865123,172804.31890571865,181641.59954804904,0.141662741198987,False
2024-12-09,180856.6004688356,181905.149398365,172809.89192844674,181905.149398365,0.0,False
2024-12-10,180856.6004688356,183475.01408665502,174301.26338232227,182868.4563651891,0.3305941817120869,False
2024-12-11,181439.37046883558,184171.38372007923,174962.81453407527,183265.57650216733,0.491828426118921,False
2024-12-12,181439.37046883558,185555.5650253866,176277.78677411727,184554.2332001012,0.5396398783018969,False
2024-12-13,184248.63046883556,184921.90928106903,175675.8138170156,184292.14487857485,0.3405569437080512,False
2024-12-14,184248.63046883556,184890.93093213366,175646.38438552697,184452.81546786282,0.2369588719479474,False
2024-12-15,184248.63046883556,184829.24361944813,175587.7814384757,184434.24883444834,0.21370794862584294,False
2024-12-16,184248.63046883556,185209.620903105,175949.13985794975,184684.91777881546,0.2833023045622733,False
2024-12-17,184248.63046883556,185333.33202645875,176066.6654251358,184089.69179224758,0.671028908083098,False
2024-12-18,184831.96046883555,185377.37215017137,176108.5035426628,182607.8000663474,1.4940184185912275,False
2024-12-19,183265.56046883552,183341.23095809083,174174.1694101863,182278.66773141286,0.5795549757822117,False
2024-12-20,182484.1704688355,183181.68206715438,174022.59796379667,182197.51228820762,0.5372642983952738,False
2024-12-21,181310.4304688355,182732.96996025022,173596.3214622377,182574.75297384628,0.08658371088608853,False
2024-12-22,181310.4304688355,182732.96996025022,173596.3214622377,182574.75297384628,0.08658371088608853,False
2024-12-23,181310.4304688355,182741.95558501894,173604.85780576797,182437.90824114747,0.16638069943933254,False
2024-12-24,181310.4304688355,182701.08520080673,173566.0309407664,182543.41606025622,0.08629896225149267,False
2024-12-25,181310.4304688355,182782.41562660952,173643.29484527904,182661.21070921622,0.06631103816950518,False
2024-12-26,181310.4304688355,182903.41271127426,173758.24207571053,182686.05402439035,0.1188379613381083,False
2024-12-27,181310.4304688355,183017.3365455171,173866.46971824122,182599.0105342178,0.2285717949978104,False
2024-12-28,181893.3104688355,182848.87472683194,173706.43099049033,182767.65032280394,0.044421604535084674,False
2024-12-29,181893.3104688355,182893.7206122304,173749.03458161885,182684.44317078247,0.1144257116905774,False
2024-12-30,181893.3104688355,182838.31463090336,173696.39889935817,181356.3761615651,0.8105185569719654,False
2024-12-31,181893.3104688355,181979.03985131904,172880.08785875308,181366.7778944514,0.33644641567945255,False
2025-01-01,181893.3104688355,181893.3104688355,172798.64494539372,181348.65037940416,0.2994393185914604,False
2025-01-02,181893.3104688355,181893.3104688355,172798.64494539372,181381.6077191954,0.2813202686350419,False
2025-01-03,181502.6904688355,181864.9397979429,172771.69280804574,181161.08496421698,0.3870206288842312,False
2025-01-04,181502.6904688355,183171.1294129022,174012.57294225707,182797.43251299637,0.20401517482782275,False
2025-01-05,181502.6904688355,183404.51793545767,174234.29203868477,182851.0269142566,0.3017870156262198,False
2025-01-06,181502.6904688355,183345.18225714937,174177.92314429188,183172.57506446147,0.09414329330225056,False
2025-01-07,182944.1704688355,184753.93903748962,175516.24208561511,182861.67966254204,1.024205158929579,False
2025-01-08,183526.9504688355,183526.9504688355,174350.60294539374,181587.8337800826,1.0565841604185404,False
2025-01-09,182746.67046883548,182746.67046883548,173609.3369453937,181586.5824889647,0.6348066297977366,False
2025-01-10,182353.44046883547,182353.44046883547,173235.76844539368,180777.8855060835,0.8640116461204057,False
2025-01-11,182353.44046883547,182353.44046883547,173235.76844539368,181154.63630646365,0.6574069341876191,False
2025-01-12,182353.44046883547,182353.44046883547,173235.76844539368,181133.10299239177,0.6692154934429443,False
2025-01-13,182353.44046883547,182353.44046883547,173235.76844539368,179824.50243827672,1.3868331872745525,False
2025-01-14,180417.05046883548,180417.05046883548,171396.1979453937,180036.30602059406,0.21103573484436092,False
2025-01-15,180417.05046883548,180724.85600578485,171688.6132054956,179758.6044241452,0.534653396879029,False
2025-01-16,180417.05046883548,181176.78037335988,172117.9413546919,180546.40263584454,0.3479351692950353,False
2025-01-17,180417.05046883548,180862.6901882245,171819.55567881325,180435.79573444193,0.23603234770990547,False
2025-01-18,181000.01046883548,181590.1272809378,172510.6209168909,181207.3693630493,0.21078123773564378,False
2025-01-19,181582.92046883548,181582.92046883548,172503.7744453937,180984.91900986113,0.3293269308756297,False
2025-01-20,181192.83046883548,181192.83046883548,172133.1889453937,180997.5534892335,0.10777301678918143,False
2025-01-21,181192.83046883548,181650.21292016652,172567.7022741582,181245.5948758848,0.2227457032816985,False
2025-01-22,181192.83046883548,181995.1554748501,172895.39770110758,181904.0659255194,0.050050535187619934,False
2025-01-23,181192.83046883548,182587.74028354726,173458.3532693699,182008.49045589537,0.3172446445486157,False
2025-01-24,181192.83046883548,182541.39814576638,173414.32823847805,182541.39814576638,0.0,False
2025-01-25,182356.13046883547,183076.23762372197,173922.42574253585,182975.0982915066,0.05524437989775187,False
2025-01-26,182356.13046883547,183083.39906296929,173929.22910982082,182752.01817684568,0.18099996385233627,False
2025-01-27,182356.13046883547,182800.60998569845,173660.5794864135,181151.07604952477,0.9023678511262827,False
2025-01-28,181982.81046883547,182031.2300645084,172929.66856128298,181551.0841461338,0.2637711771790124,False
2025-01-29,181592.66046883547,182481.76269485385,173357.67456011116,182007.65314037536,0.25981202037778295,False
2025-01-30,182173.63046883547,182504.28667961468,173379.07234563393,182346.06934333287,0.08669239455156667,False
2025-01-31,182173.63046883547,182945.38652061674,173798.11719458588,182514.41815943303,0.23557213952216427,False
2025-02-01,182173.63046883547,182911.57358155376,173765.99490247606,182519.5458454456,0.2143263700770563,False
2025-02-02,182173.63046883547,182690.95933126583,173556.41136470254,182091.10903735153,0.32834153157333273,False
2025-02-03,181410.58046883545,182863.44543031754,173720.27315880166,182863.44543031754,0.0,False
2025-02-04,183432.98046883545,184289.34649164174,175074.87916705964,184289.34649164174,0.0,False
2025-02-05,184494.09046883543,185019.74446215414,175768.75723904642,184592.28803900655,0.2310328686217691,False
2025-02-06,184494.09046883543,184881.3204082028,175637.25438779264,184239.9541779694,0.34690699353364296,False
2025-02-07,184494.09046883543,184494.09046883543,175269.38594539365,183638.18544136302,0.4639200232903897,False
2025-02-08,184494.09046883543,184494.09046883543,175269.38594539365,183638.29216109638,0.46386217876372215,False
2025-02-09,184494.09046883543,184494.09046883543,175269.38594539365,183556.38618062114,0.5082570860841181,False
2025-02-10,184494.09046883543,184494.09046883543,175269.38594539365,183843.34273374602,0.1664846479485842,False
2025-02-11,185077.00046883544,185077.00046883544,175823.15044539366,184254.4746211011,0.44442358891202854,False
2025-02-12,185077.00046883544,185077.00046883544,175823.15044539366,184414.63805521687,0.3578847787357032,False
2025-02-13,185077.00046883544,185180.6907427527,175921.65620561506,184787.04635657114,0.2125731276855362,False
2025-02-14,185077.00046883544,185286.70578180783,176022.37049271743,185129.21296952743,0.08499952094019089,False
2025-02-15,185077.00046883544,185440.84392009885,176168.8017240939,185331.5167587468,0.05895527600120758,False
2025-02-16,185077.00046883544,185407.7447261938,176137.3574898841,185110.43586841156,0.16035406623456236,False
2025-02-17,185077.00046883544,185108.11619537085,175852.7103856023,184942.22422132685,0.08961896293564674,False
2025-02-18,185077.00046883544,185177.64066209964,175918.75862899466,184966.46081929468,0.11404176122446315,False
2025-02-19,185659.16046883544,185659.16046883544,176376.20244539366,185027.17963965033,0.3403984094235907,False
2025-02-20,185659.16046883544,185659.16046883544,176376.20244539366,184918.43181134667,0.39897231874702316,False
2025-02-21,186240.58046883545,186240.58046883545,176928.55144539368,184179.02544807582,1.1069311616028865,False
2025-02-22,185846.35046883544,185846.35046883544,176554.03294539367,184318.79788205374,0.821943816990832,False
2025-02-23,185846.35046883544,185846.35046883544,176554.03294539367,184516.82593950356,0.715389097487193,False
2025-02-24,185846.35046883544,185846.35046883544,176554.03294539367,183859.53814168318,1.0690617933255742,False
2025-02-25,185846.35046883544,185846.35046883544,176554.03294539367,183145.37364587229,1.4533386403065718,False
2025-02-26,185079.84046883546,185079.84046883546,175825.84844539367,183061.75725213139,1.0903852151546956,False
2025-02-27,185079.84046883546,185079.84046883546,175825.84844539367,182789.75280886664,1.2373512178137167,False
2025-02-28,184689.40046883546,184689.40046883546,175454.9304453937,182475.72442548463,1.198593984133035,False
2025-03-01,184689.40046883546,184689.40046883546,175454.9304453937,182714.90340486696,1.0690906240186113,False
2025-03-02,184689.40046883546,184689.40046883546,175454.9304453937,182672.52931273397,1.092034058793656,False
2025-03-03,184689.40046883546,184689.40046883546,175454.9304453937,182974.06574965565,0.92876727891553,False
2025-03-04,185253.52046883546,185253.52046883546,175990.84444539368,182940.5500553196,1.24854329767243,False
2025-03-05,184650.69046883544,184650.69046883544,175418.15594539366,184098.2561023865,0.29207717685016965,False
2025-03-06,185233.71046883543,185233.71046883543,175972.02494539364,184238.98201680148,0.5370126471667818,False
2025-03-07,185814.92046883542,185814.92046883542,176524.17444539364,184025.69885791987,0.9629052427012402,False
2025-03-08,185814.92046883542,185814.92046883542,176524.17444539364,184535.28732608177,0.6886600599806342,False
2025-03-09,185814.92046883542,185814.92046883542,176524.17444539364,183830.98336567686,1.0676952626585787,False
2025-03-10,185814.92046883542,185814.92046883542,176524.17444539364,183122.2167225087,1.4491321469409928,False
2025-03-11,185424.57046883542,185424.57046883542,176153.34194539365,183938.24329709524,0.8015804852518127,False
2025-03-12,186282.55046883543,186282.55046883543,176968.42294539366,184046.00984090255,1.2006173537478175,False
2025-03-13,186282.55046883543,186282.55046883543,176968.42294539366,184661.34230344323,0.8702952376977553,False
2025-03-14,185514.29046883545,185783.86124622388,176494.66818391267,184514.22498080134,0.6833942716584288,False
2025-03-15,185514.29046883545,185514.29046883545,176238.57594539368,184735.29226977698,0.4199127717275925,False
2025-03-16,185514.29046883545,185514.29046883545,176238.57594539368,184543.21796278813,0.5234488963589843,False
2025-03-17,184686.07046883545,184791.53523304037,175551.95847138835,182506.69355733556,1.2364428234352833,False
2025-03-18,183108.04046883545,183108.04046883545,173952.63844539368,182182.49144686086,0.505466073256412,False
2025-03-19,183108.04046883545,183108.04046883545,173952.63844539368,182467.67730979962,0.34971875478336273,False
2025-03-20,183108.04046883545,184546.01881949365,175318.71787851895,183229.11344300985,0.7135918644616666,False
2025-03-21,183675.96046883546,184613.8175718766,175383.12669328277,183097.58675502028,0.8212986637720094,False
2025-03-22,183675.96046883546,184209.55688903335,174999.07904458168,183596.35844029448,0.33288090970668577,False
2025-03-23,183675.96046883546,184168.49331582058,174960.06865002954,183035.19016214646,0.6153621247966002,False
2025-03-24,182877.75046883547,184161.8099512292,174953.71945366773,183476.51351378628,0.37211647606221837,False
2025-03-25,183419.32046883547,184469.72160822115,175246.2355278101,183927.4399329156,0.2939678504298232,False
2025-03-26,184002.09046883546,184763.0705264872,175524.91700016282,182834.56773329445,1.0437706992514402,False
2025-03-27,184002.09046883546,184135.01601483626,174928.26521409446,183583.64613214968,0.29943782264757407,False
2025-03-28,184002.09046883546,186298.87392540442,176983.9302291342,184769.32194073385,0.8210205206516799,False
2025-03-29,185164.44046883547,185759.05489639234,176471.1021515727,184775.15303671564,0.5296656253044959,False
2025-03-30,185164.44046883547,185582.89540349573,176303.75063332095,184240.9552005384,0.7230947658401831,False
2025-03-31,184314.84046883546,185680.27536479666,176396.2615965568,184105.8690238677,0.8479125409717297,False
2025-04-01,184101.45046883545,188213.4898213681,178802.8153302997,183817.47243203892,2.3356547894103676,False
2025-04-02,184684.66046883544,186600.66601097453,177270.6327104258,182423.28180332854,2.2386759366658957,False
2025-04-03,185307.70046883548,189810.82464893657,180320.28341648972,183590.32351388613,3.2772109528292312,False
2025-04-04,190515.09046883555,193194.94610833583,183535.19880291904,192252.98895683768,0.48756821566643865,False
2025-04-05,191357.73046883557,205629.8119776714,195348.32137878783,203764.65151348084,0.9070476922835922,False
2025-04-06,191357.73046883557,205554.37893797804,195276.65999107913,203232.0364456009,1.1297947065763285,False
2025-04-07,201575.71046883552,208341.54464075988,197924.4674087219,204495.37838220192,1.846087041924282,False
2025-04-08,207620.59046883552,209177.48685689963,198718.61251405464,208729.64480459972,0.21409667886787492,False
2025-04-09,209216.1504688355,213418.295616575,202747.38083574624,208594.89057869927,2.260071014034055,False
2025-04-10,210347.79046883548,211330.16178433746,200763.65369512056,209261.89756887706,0.9786886064900955,False
2025-04-11,210347.79046883548,215011.05499689933,204260.50224705436,212299.44497712975,1.2611491161739017,False
2025-04-12,210347.79046883548,213279.92068556944,202615.92465129096,212275.00856925704,0.4711705223268049,False
2025-04-13,209974.23046883548,212925.22093432405,202278.95988760784,212130.52506963757,0.37322768115459715,False
2025-04-14,211881.5804688355,213021.98963516133,202370.89015340325,212240.71369282852,0.3667583537600443,False
2025-04-15,212138.8904688355,212595.88971289035,201966.09522724582,211952.0866222524,0.3028295097837545,False
2025-04-16,212975.1904688355,213650.6046883524,202968.0744539348,212402.74798915815,0.5840642019312262,False
2025-04-17,212975.1904688355,212975.1904688355,202326.43094539372,212147.6252980054,0.3885735089652067,False
2025-04-18,212975.1904688355,212975.1904688355,202326.43094539372,212380.81890391113,0.2790801893948026,False
2025-04-19,212975.1904688355,213101.3998372558,202446.329845393,212926.31898997782,0.08215846888461716,False
2025-04-20,212975.1904688355,213145.29820321963,202488.03329305863,212516.86605691168,0.29483744262976264,False
2025-04-21,212168.0804688355,213347.70573331768,202680.32044665178,212907.60488276856,0.2062833762549293,False
2025-04-22,212168.0804688355,213875.2418039643,203181.47971376608,213426.53601035904,0.20979791294242095,False
2025-04-23,213309.53046883552,214817.28931348753,204076.42484781315,214076.12602875137,0.34502031335781636,False
2025-04-24,214369.75046883553,214969.5636468442,204221.085464502,214490.76094988539,0.222730459529336,False
2025-04-25,214369.75046883553,214689.5906134351,203955.11108276335,214090.96151410203,0.2788347109063866,False
2025-04-26,214369.75046883553,214909.1947862686,204163.73504695517,214697.15217696596,0.09866614107112899,False
2025-04-27,214369.75046883553,214905.94894560624,204160.65149832593,214702.86016887322,0.09450123541458154,False
2025-04-28,214369.75046883553,215268.6903628969,204505.25584475204,214903.5903069939,0.16960202400428606,False
2025-04-29,214369.75046883553,216131.33534428917,205324.7685770747,215449.7240637169,0.31536902295379754,False
2025-04-30,214369.75046883553,216999.54093436865,206149.5638876502,215519.5286006552,0.6820347763597672,False
2025-05-01,214369.75046883553,216258.1772408268,205445.26837878546,215333.83533094966,0.42742518302454136,False
2025-05-02,215484.98046883554,216340.0804569994,205523.0764341494,215047.94773733502,0.5972692239620379,False
2025-05-03,215484.98046883554,215508.75452301116,204733.3167968606,215000.94289808784,0.2356338729938191,False
2025-05-04,215484.98046883554,215484.98046883554,204710.73144539376,214750.51243875286,0.34084418713762527,False
2025-05-05,215676.46046883555,215711.46789563153,204925.89450084994,214550.53213668658,0.5381891701310242,False
2025-05-06,215676.46046883555,215782.49209308784,204993.36748843343,215204.68368593734,0.2677735350749566,False
2025-05-07,215676.46046883555,216712.16958886076,205876.56110941773,215819.0993954836,0.4120996966028634,False
2025-05-08,215676.46046883555,216873.31419639423,206029.6484865745,215720.86727417688,0.53139176043288,False
2025-05-09,215860.57046883553,217517.98907390234,206642.0896202072,216064.88495052376,0.6680385974352143,False
2025-05-10,215860.57046883553,218749.8512333202,207812.35867165416,218710.9416022951,0.01778727199389179,False
2025-05-11,217301.74046883552,219215.06433846155,208254.31112153846,216666.38282831167,1.1626397655841714,False
2025-05-12,217065.35046883553,218262.654212903,207349.52150225785,213388.94728836976,2.2329550339744384,False
2025-05-13,216428.13046883553,216428.13046883553,205606.72394539375,214359.835783948,0.9556496562656243,False
2025-05-14,217003.13046883553,217003.13046883553,206152.97394539375,215353.25917856852,0.7602983821949756,False
2025-05-15,216222.56046883552,217025.93683287076,206174.63999122722,216059.16472986244,0.44546385428245827,False
2025-05-16,216222.56046883552,218129.82755820637,207223.33618029603,216164.36752719106,0.90105055920921,False
